date,keyword,search_index,campaign,site_dcm,placement,mission,creative,clicks,impressions,click_through_conversions,view_through_conversions,click_through_revenue,view_through_revenue
2017-11-30,mince pies,21,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,6,14924,0,40,0,3708.389999
2017-11-30,mince pies,21,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,0,2536,0,11,0,880.57
2017-11-30,mince pies,21,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,1,1717,0,4,0,523.86
2017-11-30,mince pies,21,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,1,1638,0,7,0,621.04
2017-11-30,mince pies,21,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,10,30922,0,93,0,9583.629998
2017-11-30,mince pies,21,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,3,6985,0,15,0,1337.7
2017-11-30,mince pies,21,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,3,4199,0,9,0,1025.38
2017-11-30,mince pies,21,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,2,2236,0,12,0,1121.97
2017-11-30,mince pies,21,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,6,13882,0,51,0,4288.08
2017-11-30,mince pies,21,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,0,2337,0,17,0,2399.799999
2017-11-30,mince pies,21,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,4,1768,0,7,0,605.35
2017-11-30,mince pies,21,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,4,2045,0,13,0,1092.5
2017-12-01,christmas pudding,18,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,14,13991,0,28,0,2705.19
2017-12-01,christmas pudding,18,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,0,2278,0,9,0,742.5
2017-12-01,christmas pudding,18,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,4,5330,0,29,0,2209.52
2017-12-01,christmas pudding,18,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,5,6050,2,31,108.4,3309.44
2017-12-01,christmas pudding,18,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,11,27425,0,72,0,7335.679999
2017-12-01,christmas pudding,18,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,2,7774,0,23,0,2556.34
2017-12-01,christmas pudding,18,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,2,3553,0,11,0,1023.3
2017-12-01,christmas pudding,18,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,4,1329,0,4,0,246.45
2017-12-01,christmas pudding,18,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,8,13803,0,35,0,3035.859999
2017-12-01,christmas pudding,18,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,1,2901,0,10,0,662.919999
2017-12-01,christmas pudding,18,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,0,2065,0,4,0,422.91
2017-12-01,christmas pudding,18,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,4,1290,0,3,0,125.8
2017-12-01,christmas pudding,18,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,10,28023,0,78,0,6626.62
2017-12-01,christmas pudding,18,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,1,7824,0,19,0,1684.639999
2017-12-01,christmas pudding,18,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,5,4767,0,12,0,1131.33
2017-12-01,christmas pudding,18,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,3,2174,0,6,0,585.1
2017-12-01,christmas pudding,18,DO Sharing Platters 300 x 250,Programmatic Trade Desk,PKXMY5_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x250,Sharing Platter,DO Sharing Platters 300 x 250,14,33721,0,19,0,1439.56
2017-12-01,christmas pudding,18,DO Sharing Platters 728 x 90,Programmatic Trade Desk,PKXMY6_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 728x90,Sharing Platter,DO Sharing Platters 728 x 90,3,7344,0,1,0,116.15
2017-12-01,christmas pudding,18,DO Sharing Platters 300 x 600,Programmatic Trade Desk,PKXMY7_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x600,Sharing Platter,DO Sharing Platters 300 x 600,2,4216,0,3,0,355.76
2017-12-01,christmas pudding,18,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,6,2758,0,4,0,367.05
2017-12-01,christmas pudding,18,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,4,12552,0,47,0,4783.74
2017-12-01,christmas pudding,18,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,0,2664,0,12,0,1015.17
2017-12-01,christmas pudding,18,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,2,2176,0,9,0,924.23
2017-12-01,christmas pudding,18,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,2,1669,0,5,0,484.29
2017-12-01,christmas pudding,18,DO Brunch 300 x 250,Programmatic Trade Desk,PKXMYY_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x250,Brunch,DO Brunch 300 x 250,16,51352,0,26,0,2790.54
2017-12-01,christmas pudding,18,DO Brunch 728 x 90,Programmatic Trade Desk,PKXMYZ_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 728x90,Brunch,DO Brunch 728 x 90,3,11351,0,3,0,334.009999
2017-12-01,christmas pudding,18,DO Brunch 300 x 600,Programmatic Trade Desk,PKXMZ0_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x600,Brunch,DO Brunch 300 x 600,3,5183,0,2,0,82.299999
2017-12-01,christmas pudding,18,DO Brunch 970 x 250,Programmatic Trade Desk,PKXMZ1_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 970x250,Brunch,DO Brunch 970 x 250,2,4233,0,6,0,528.56
2017-12-01,mince pies,24,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,14,13991,0,28,0,2705.19
2017-12-01,mince pies,24,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,0,2278,0,9,0,742.5
2017-12-01,mince pies,24,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,4,5330,0,29,0,2209.52
2017-12-01,mince pies,24,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,5,6050,2,31,108.4,3309.44
2017-12-01,mince pies,24,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,11,27425,0,72,0,7335.679999
2017-12-01,mince pies,24,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,2,7774,0,23,0,2556.34
2017-12-01,mince pies,24,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,2,3553,0,11,0,1023.3
2017-12-01,mince pies,24,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,4,1329,0,4,0,246.45
2017-12-01,mince pies,24,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,8,13803,0,35,0,3035.859999
2017-12-01,mince pies,24,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,1,2901,0,10,0,662.919999
2017-12-01,mince pies,24,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,0,2065,0,4,0,422.91
2017-12-01,mince pies,24,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,4,1290,0,3,0,125.8
2017-12-01,mince pies,24,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,10,28023,0,78,0,6626.62
2017-12-01,mince pies,24,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,1,7824,0,19,0,1684.639999
2017-12-01,mince pies,24,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,5,4767,0,12,0,1131.33
2017-12-01,mince pies,24,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,3,2174,0,6,0,585.1
2017-12-01,mince pies,24,DO Sharing Platters 300 x 250,Programmatic Trade Desk,PKXMY5_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x250,Sharing Platter,DO Sharing Platters 300 x 250,14,33721,0,19,0,1439.56
2017-12-01,mince pies,24,DO Sharing Platters 728 x 90,Programmatic Trade Desk,PKXMY6_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 728x90,Sharing Platter,DO Sharing Platters 728 x 90,3,7344,0,1,0,116.15
2017-12-01,mince pies,24,DO Sharing Platters 300 x 600,Programmatic Trade Desk,PKXMY7_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x600,Sharing Platter,DO Sharing Platters 300 x 600,2,4216,0,3,0,355.76
2017-12-01,mince pies,24,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,6,2758,0,4,0,367.05
2017-12-01,mince pies,24,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,4,12552,0,47,0,4783.74
2017-12-01,mince pies,24,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,0,2664,0,12,0,1015.17
2017-12-01,mince pies,24,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,2,2176,0,9,0,924.23
2017-12-01,mince pies,24,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,2,1669,0,5,0,484.29
2017-12-01,mince pies,24,DO Brunch 300 x 250,Programmatic Trade Desk,PKXMYY_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x250,Brunch,DO Brunch 300 x 250,16,51352,0,26,0,2790.54
2017-12-01,mince pies,24,DO Brunch 728 x 90,Programmatic Trade Desk,PKXMYZ_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 728x90,Brunch,DO Brunch 728 x 90,3,11351,0,3,0,334.009999
2017-12-01,mince pies,24,DO Brunch 300 x 600,Programmatic Trade Desk,PKXMZ0_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x600,Brunch,DO Brunch 300 x 600,3,5183,0,2,0,82.299999
2017-12-01,mince pies,24,DO Brunch 970 x 250,Programmatic Trade Desk,PKXMZ1_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 970x250,Brunch,DO Brunch 970 x 250,2,4233,0,6,0,528.56
2017-12-02,christmas pudding,21,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,29,16630,0,26,0,2495.49
2017-12-02,christmas pudding,21,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,1,1477,0,17,0,1416.68
2017-12-02,christmas pudding,21,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,3,4374,0,25,0,1875.3
2017-12-02,christmas pudding,21,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,8,5627,0,24,0,2275.539999
2017-12-02,christmas pudding,21,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,17,23213,0,55,0,5068.679999
2017-12-02,christmas pudding,21,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,1,8956,0,6,0,587.14
2017-12-02,christmas pudding,21,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,3,2945,0,12,0,1006.24
2017-12-02,christmas pudding,21,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,5,1799,0,4,0,424.78
2017-12-02,christmas pudding,21,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,10,12820,0,37,0,2929.28
2017-12-02,christmas pudding,21,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,0,2835,0,5,0,276.82
2017-12-02,christmas pudding,21,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,2,1576,0,7,0,568.419999
2017-12-02,christmas pudding,21,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,0,1312,0,2,0,152.42
2017-12-02,christmas pudding,21,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,31,25862,0,51,0,4889.74
2017-12-02,christmas pudding,21,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,3,8648,0,14,0,1121.31
2017-12-02,christmas pudding,21,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,2,3885,2,20,279.34,2038.45
2017-12-02,christmas pudding,21,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,0,2115,0,6,0,469.24
2017-12-02,christmas pudding,21,DO Sharing Platters 300 x 250,Programmatic Trade Desk,PKXMY5_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x250,Sharing Platter,DO Sharing Platters 300 x 250,19,26624,0,22,0,1607.37
2017-12-02,christmas pudding,21,DO Sharing Platters 728 x 90,Programmatic Trade Desk,PKXMY6_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 728x90,Sharing Platter,DO Sharing Platters 728 x 90,2,6866,0,3,0,137.77
2017-12-02,christmas pudding,21,DO Sharing Platters 300 x 600,Programmatic Trade Desk,PKXMY7_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x600,Sharing Platter,DO Sharing Platters 300 x 600,5,3078,0,1,0,99.02
2017-12-02,christmas pudding,21,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,7,2927,0,1,0,372.88
2017-12-02,christmas pudding,21,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,8,11179,0,36,0,3494.389998
